Brand,Model,Year,Odometer Reading (km),Fuel Type,Transmission Type,Color,Number of Owners,Service History,Location,Previous Accidents,Engine Capacity (L),Car Type,Insurance Type,Price (INR)
Maruti Suzuki,Dzire,2018,78262,Petrol,Automatic,Black,3,False,Delhi,False,2.1,Hatchback,None,338260.7
Audi,A4,2016,183114,Electric,Manual,Blue,1,False,Chennai,False,2.3,Convertible,Comprehensive,4052532.9
Toyota,Corolla,2001,23813,Petrol,Manual,Red,2,True,Delhi,True,4.4,Sedan,Comprehensive,50000.0
Maruti Suzuki,Dzire,2013,37113,Electric,Automatic,Blue,3,True,Hyderabad,False,4.6,Convertible,None,64433.05
Ford,Fiesta,2017,38418,CNG,Automatic,Grey,2,False,Pune,False,2.3,Convertible,None,194237.3
Mercedes,E-Class,2006,79227,Electric,Automatic,Blue,3,True,Hyderabad,True,3.3,Hatchback,None,5508115.95
Tata,Harrier,2005,37749,Diesel,Automatic,Grey,3,True,Kolkata,True,3.9,SUV,Third-Party,664337.65
Hyundai,Verna,2004,193009,Diesel,Automatic,Red,1,True,Bangalore,False,1.4,Hatchback,None,50000.0
Mercedes,S-Class,2020,134442,Diesel,Manual,Red,2,True,Mumbai,True,1.3,SUV,Third-Party,9749833.7
Hyundai,Creta,2001,160853,Diesel,Manual,Black,1,True,Kolkata,True,1.4,Hatchback,Comprehensive,275872.05
Mercedes,S-Class,2003,83825,Electric,Manual,Black,3,False,Kolkata,False,1.5,Coupe,None,8887426.25
Audi,A4,2013,86841,Petrol,Automatic,White,1,True,Mumbai,True,1.8,Coupe,Comprehensive,3936973.85
BMW,X5,2001,102483,CNG,Manual,Grey,1,True,Pune,True,3.9,Coupe,Comprehensive,6784627.55
BMW,3 Series,2003,112821,Electric,Manual,Red,3,True,Mumbai,False,1.8,Sedan,None,2953076.85
BMW,X5,2002,118273,Petrol,Manual,Red,1,False,Delhi,True,2.7,Sedan,None,6862259.05
Maruti Suzuki,Swift,2005,59247,CNG,Manual,Blue,2,False,Chennai,True,2.0,SUV,Comprehensive,50000.0
Nissan,Magnite,2002,149032,Petrol,Automatic,Red,3,True,Kolkata,False,4.7,SUV,None,50000.0
Ford,Fiesta,2007,103997,CNG,Automatic,Black,2,True,Ahmedabad,False,2.9,Wagon,Third-Party,50000.0
Maruti Suzuki,Dzire,2021,8992,Diesel,Automatic,White,2,False,Kolkata,True,1.3,Convertible,None,398651.2
Honda,Jazz,2013,49864,CNG,Manual,Silver,3,False,Chennai,True,1.1,Sedan,None,92520.4
Audi,A6,2019,14125,Petrol,Manual,Black,2,False,Bangalore,True,2.3,Coupe,None,5197881.25
Nissan,Terrano,2007,19624,Diesel,Manual,Red,3,True,Bangalore,False,4.0,Sedan,None,467056.4
Hyundai,Creta,2018,149744,Electric,Manual,Red,1,False,Chennai,False,4.2,SUV,Comprehensive,1157538.4
Nissan,Terrano,2013,42401,CNG,Manual,Black,3,True,Mumbai,False,3.7,Hatchback,None,763639.85
Audi,A4,2012,152842,CNG,Manual,Silver,3,True,Chennai,False,4.9,Wagon,Comprehensive,3847073.7
Maruti Suzuki,Vitara Brezza,2014,195185,Diesel,Manual,Red,3,False,Ahmedabad,True,4.4,Sedan,Comprehensive,170722.25
Honda,Civic,2000,159597,Electric,Manual,Black,3,False,Pune,False,4.1,SUV,None,50000.0
Toyota,Corolla,2005,75993,Electric,Automatic,Black,3,False,Mumbai,True,4.8,Convertible,Third-Party,188601.05
BMW,M3,2012,32132,Electric,Manual,White,1,False,Chennai,False,1.0,Convertible,Third-Party,6875180.2
Audi,Q5,2016,137908,Petrol,Manual,Silver,1,True,Hyderabad,True,3.4,Convertible,Third-Party,5529313.8
Maruti Suzuki,Vitara Brezza,2013,47779,Petrol,Automatic,Blue,1,True,Pune,False,1.7,Wagon,Comprehensive,242833.15
Hyundai,Creta,2008,147748,Petrol,Automatic,Black,1,False,Hyderabad,False,1.2,Convertible,None,657837.8
BMW,3 Series,2015,145015,Diesel,Automatic,Blue,2,False,Mumbai,False,3.5,SUV,None,3528247.75
Honda,Jazz,2010,129716,Electric,Automatic,White,2,True,Delhi,True,1.3,Wagon,Comprehensive,50000.0
Nissan,Terrano,2013,82731,Electric,Automatic,White,2,False,Hyderabad,False,2.0,Hatchback,None,687590.35
Mercedes,S-Class,2013,60917,Diesel,Automatic,White,3,True,Pune,False,1.2,Coupe,Comprehensive,9410862.45
Honda,Civic,2010,36440,Diesel,Automatic,Grey,1,False,Hyderabad,False,1.2,Wagon,Third-Party,50000.0
Mercedes,E-Class,2021,39695,Diesel,Manual,Red,3,True,Kolkata,False,4.5,Coupe,Third-Party,6314045.75
Nissan,Kicks,2005,62729,CNG,Manual,Red,1,False,Mumbai,False,1.3,Wagon,Third-Party,270590.65
Maruti Suzuki,Dzire,2021,104647,Electric,Automatic,White,1,False,Ahmedabad,False,1.7,Sedan,Third-Party,464302.95
BMW,X5,2014,55340,CNG,Manual,Silver,1,False,Delhi,True,3.5,Hatchback,Comprehensive,7471699.0
Toyota,Innova,2013,5125,Diesel,Automatic,White,2,False,Mumbai,True,4.0,Hatchback,Third-Party,999231.25
Hyundai,Verna,2012,182280,Electric,Manual,Silver,1,False,Delhi,False,4.0,Wagon,Third-Party,302658.0
Toyota,Corolla,2017,8792,Diesel,Manual,Grey,3,True,Ahmedabad,False,2.2,Convertible,None,818681.2
Maruti Suzuki,Vitara Brezza,2024,110657,CNG,Automatic,White,1,True,Ahmedabad,False,1.4,SUV,None,783401.45
Maruti Suzuki,Dzire,2024,38258,CNG,Manual,Grey,1,True,Kolkata,True,3.2,SUV,Comprehensive,594261.3
Maruti Suzuki,Dzire,2012,76189,CNG,Automatic,White,3,True,Hyderabad,True,1.6,SUV,None,50000.0
Nissan,Terrano,2001,11145,CNG,Automatic,Red,1,True,Bangalore,True,3.0,Hatchback,Comprehensive,148328.25
Toyota,Innova,2017,88073,Diesel,Automatic,Black,1,False,Pune,False,1.9,Convertible,Third-Party,1216789.05
Nissan,Terrano,2008,35365,CNG,Automatic,Blue,1,True,Kolkata,True,4.2,Hatchback,Third-Party,444695.25
Nissan,Terrano,2006,55226,Diesel,Automatic,Red,1,True,Chennai,True,2.1,SUV,Third-Party,341716.1
BMW,3 Series,2010,50608,Petrol,Automatic,Red,3,False,Ahmedabad,True,4.5,SUV,Comprehensive,3192408.8
Ford,Fiesta,2007,86523,Petrol,Manual,Grey,1,True,Chennai,False,2.7,SUV,Comprehensive,50000.0
Mercedes,S-Class,2017,59605,Electric,Automatic,White,3,False,Kolkata,False,2.7,Wagon,Third-Party,9591059.25
Audi,Q5,2002,90041,Electric,Automatic,Red,1,False,Delhi,True,3.4,Hatchback,Comprehensive,4866493.85
Audi,Q5,2006,109065,CNG,Manual,Red,3,True,Kolkata,False,2.1,Hatchback,Comprehensive,5053640.25
Toyota,Fortuner,2011,100475,Petrol,Manual,Blue,1,False,Ahmedabad,True,3.7,Sedan,Comprehensive,2764928.75
Hyundai,Creta,2011,91339,Electric,Automatic,Grey,3,True,Bangalore,True,3.8,Wagon,Comprehensive,806299.15
Honda,City,2017,185187,Petrol,Manual,White,1,False,Chennai,True,3.8,Convertible,Third-Party,552221.95
Audi,A6,2000,108945,CNG,Automatic,Black,1,True,Kolkata,False,3.5,Sedan,Comprehensive,4283658.25
Toyota,Innova,2008,32460,Electric,Manual,Black,3,False,Kolkata,False,1.0,Wagon,Comprehensive,745131.0
Audi,A4,2006,197232,Petrol,Manual,Grey,3,False,Delhi,True,1.9,Wagon,Comprehensive,3520415.2
Ford,EcoSport,2006,161487,Electric,Manual,Black,2,False,Delhi,False,2.5,Hatchback,Third-Party,50000.0
Maruti Suzuki,Vitara Brezza,2003,68800,Electric,Automatic,Red,3,True,Hyderabad,True,4.9,Sedan,Third-Party,50000.0
Maruti Suzuki,Dzire,2007,97946,Diesel,Manual,White,1,False,Pune,True,2.3,Coupe,None,50000.0
Audi,A4,2024,106060,Diesel,Automatic,Silver,3,False,Mumbai,True,3.7,Hatchback,None,4434091.0
Tata,Harrier,2003,189665,Electric,Manual,Grey,2,False,Chennai,False,2.6,Hatchback,None,571550.25
Mercedes,E-Class,2005,170147,CNG,Automatic,Silver,3,False,Mumbai,True,3.5,SUV,Comprehensive,5474477.95
Hyundai,Creta,2013,40938,CNG,Manual,Black,1,False,Ahmedabad,True,3.7,Coupe,Comprehensive,873859.3
Honda,Jazz,2015,196718,Electric,Manual,Grey,3,False,Hyderabad,True,4.2,Sedan,Third-Party,170492.3
Mercedes,C-Class,2005,100163,Electric,Manual,Blue,1,False,Kolkata,False,4.8,Sedan,Third-Party,4014975.55
Toyota,Innova,2011,145283,Petrol,Automatic,Red,2,True,Chennai,True,4.7,Coupe,None,848207.55
Audi,A4,2005,139677,Diesel,Automatic,White,3,False,Chennai,False,2.0,SUV,Third-Party,3479048.45
BMW,X5,2001,36338,Petrol,Manual,White,2,True,Pune,True,1.1,Coupe,None,6764549.3
Ford,EcoSport,2006,31497,Petrol,Automatic,Blue,1,False,Pune,False,2.7,Hatchback,None,50000.0
Tata,Altroz,2020,87882,Diesel,Manual,Silver,3,False,Chennai,False,3.3,SUV,Comprehensive,336817.7
Honda,City,2021,177102,Diesel,Manual,Black,2,False,Ahmedabad,False,1.4,Sedan,Comprehensive,773434.7
Ford,Endeavour,2019,30665,Petrol,Manual,Silver,2,True,Kolkata,True,2.0,Coupe,Comprehensive,2665400.25
BMW,X5,2009,63084,Diesel,Manual,Red,3,True,Mumbai,True,1.3,SUV,Third-Party,7210537.4
Honda,Jazz,2015,10133,CNG,Automatic,White,1,False,Delhi,True,4.2,Sedan,None,278480.05
Nissan,Magnite,2012,161952,Diesel,Manual,White,2,True,Delhi,False,3.1,SUV,Comprehensive,50000.0
Maruti Suzuki,Vitara Brezza,2009,186995,CNG,Automatic,White,3,False,Ahmedabad,True,3.0,Sedan,Comprehensive,50000.0
Mercedes,S-Class,2014,139948,Petrol,Automatic,Grey,2,True,Kolkata,False,1.9,Sedan,Third-Party,9449007.8
Hyundai,Elantra,2024,151177,Diesel,Manual,Grey,3,True,Kolkata,True,4.6,Hatchback,None,1197323.45
Toyota,Corolla,2018,25331,Electric,Automatic,Black,2,False,Kolkata,False,2.3,Coupe,None,846200.35
Nissan,Kicks,2000,28441,Petrol,Manual,White,3,False,Mumbai,True,1.9,Coupe,Comprehensive,50000.0
BMW,M3,2018,161148,CNG,Manual,Black,3,True,Chennai,True,3.2,Sedan,Third-Party,7095827.8
Honda,Jazz,2003,143755,Electric,Automatic,Blue,1,True,Kolkata,False,3.1,Wagon,Third-Party,50000.0
Ford,Endeavour,2004,195596,Diesel,Automatic,Black,2,True,Bangalore,True,2.8,Convertible,Third-Party,1940660.6
Tata,Nexon,2023,14605,Diesel,Automatic,Blue,2,True,Ahmedabad,True,1.6,Coupe,Third-Party,767809.25
Tata,Nexon,2000,135722,Diesel,Automatic,White,1,True,Delhi,True,3.1,Hatchback,Comprehensive,50000.0
Tata,Harrier,2002,17857,Electric,Automatic,Red,2,True,Mumbai,True,1.5,SUV,Comprehensive,567321.45
Tata,Harrier,2021,48647,Petrol,Automatic,Blue,1,False,Chennai,False,3.6,Convertible,Third-Party,1522702.95
Toyota,Fortuner,2024,149857,CNG,Automatic,Red,1,False,Ahmedabad,False,4.7,Convertible,None,3457521.45
Maruti Suzuki,Dzire,2019,187472,CNG,Manual,Red,3,False,Hyderabad,False,2.0,Hatchback,Third-Party,321879.2
Ford,Endeavour,2003,158436,Petrol,Automatic,Blue,1,True,Ahmedabad,False,3.1,SUV,Comprehensive,1926234.6
Maruti Suzuki,Swift,2019,124217,CNG,Manual,Grey,3,True,Delhi,True,4.4,Wagon,Third-Party,301367.45
Maruti Suzuki,Vitara Brezza,2004,195842,Diesel,Automatic,White,3,True,Bangalore,False,1.6,Convertible,Third-Party,50000.0
Nissan,Kicks,2010,127859,Diesel,Manual,Black,3,False,Chennai,True,2.6,Convertible,None,380821.15
Ford,EcoSport,2013,164924,Petrol,Manual,Silver,1,False,Ahmedabad,False,2.7,Coupe,Third-Party,205261.4
Ford,Fiesta,2023,180872,Diesel,Automatic,Silver,2,False,Hyderabad,True,2.3,Hatchback,Comprehensive,422869.2
BMW,M3,2020,152977,Electric,Manual,Red,1,True,Ahmedabad,False,4.3,SUV,Comprehensive,7277053.45
Ford,Fiesta,2022,40512,Diesel,Automatic,Silver,2,False,Kolkata,False,3.3,Hatchback,Third-Party,443923.2
Hyundai,Elantra,2016,130608,CNG,Automatic,Silver,3,True,Pune,False,3.0,Hatchback,Third-Party,850408.8
Tata,Nexon,2021,179964,Petrol,Automatic,Black,1,False,Mumbai,False,2.3,Hatchback,None,753005.4
Toyota,Corolla,2013,64966,Petrol,Automatic,Grey,1,True,Delhi,True,4.1,Coupe,None,640255.1
BMW,X5,2007,46987,CNG,Automatic,Grey,3,False,Kolkata,True,2.7,Hatchback,Comprehensive,7042951.95
Hyundai,Creta,2003,97952,Electric,Manual,Black,3,False,Ahmedabad,True,1.4,Hatchback,Comprehensive,335307.2
Hyundai,Verna,2019,168689,Electric,Automatic,Grey,1,False,Ahmedabad,False,4.5,Hatchback,Comprehensive,604696.65
Tata,Altroz,2002,94537,Electric,Manual,Silver,3,True,Bangalore,False,1.0,Coupe,None,50000.0
BMW,M3,2001,149675,Electric,Manual,Red,3,False,Hyderabad,True,1.9,Wagon,Third-Party,6227548.75
BMW,X5,2023,12739,Diesel,Manual,Silver,2,False,Bangalore,False,4.7,SUV,Comprehensive,7948089.15
BMW,3 Series,2023,163560,Petrol,Automatic,White,1,False,Hyderabad,False,2.7,Coupe,Comprehensive,3905466.0
Audi,Q5,2017,113336,Diesel,Manual,Black,3,False,Chennai,False,3.6,Wagon,None,5582999.6
Toyota,Fortuner,2007,137429,Diesel,Automatic,White,1,True,Hyderabad,False,3.4,SUV,Third-Party,2629385.65
Tata,Harrier,2020,181064,CNG,Automatic,Silver,3,True,Kolkata,False,2.9,Convertible,None,1442840.4
Honda,Jazz,2012,46889,Petrol,Automatic,Blue,1,True,Bangalore,False,4.1,Hatchback,None,192966.65
Tata,Harrier,2000,156873,Electric,Manual,Grey,3,True,Ahmedabad,False,1.6,Convertible,Third-Party,446469.05
Nissan,Terrano,2014,144824,Electric,Manual,Blue,3,True,Delhi,True,2.2,Coupe,None,748276.4
Hyundai,Creta,2008,173697,Petrol,Manual,Grey,3,False,Mumbai,False,4.9,Coupe,Third-Party,673945.45
Ford,EcoSport,2013,168731,Diesel,Manual,Red,3,True,Kolkata,True,3.2,Convertible,Third-Party,144690.35
Hyundai,Creta,2012,179485,Electric,Manual,Grey,1,False,Pune,True,3.2,Convertible,Comprehensive,803077.25
Toyota,Fortuner,2014,26691,Diesel,Automatic,Blue,1,True,Delhi,False,3.4,Convertible,None,3045996.35
Maruti Suzuki,Vitara Brezza,2023,136414,Diesel,Automatic,Silver,3,False,Chennai,False,3.1,Hatchback,Third-Party,679537.9
Audi,Q5,2020,47084,CNG,Manual,Silver,3,True,Chennai,True,1.0,Sedan,None,5712937.4
Nissan,Kicks,2009,193369,Diesel,Manual,Grey,1,True,Ahmedabad,True,3.3,Coupe,Comprehensive,370994.65
Audi,A4,2015,119518,Electric,Manual,Blue,3,True,Chennai,False,2.9,SUV,None,4002072.3
Tata,Altroz,2000,87810,Petrol,Automatic,Red,2,True,Kolkata,False,4.1,Wagon,Comprehensive,50000.0
Hyundai,Creta,2000,59900,Electric,Manual,Black,3,True,Hyderabad,True,3.4,Sedan,Comprehensive,211015.0
Toyota,Fortuner,2006,187490,Electric,Manual,Red,1,True,Bangalore,True,1.5,Convertible,Third-Party,2571876.5
Tata,Altroz,2006,43344,Electric,Manual,Grey,3,True,Mumbai,False,4.1,Sedan,None,50000.0
Hyundai,Verna,2018,149719,Electric,Manual,White,1,False,Mumbai,False,4.6,Wagon,Comprehensive,607542.15
Hyundai,Elantra,2000,148931,Diesel,Automatic,Silver,1,True,Mumbai,False,1.4,Convertible,Third-Party,127660.35
Ford,EcoSport,2006,61296,CNG,Manual,White,2,False,Chennai,True,1.5,SUV,None,50000.0
Toyota,Corolla,2005,73734,Electric,Automatic,Grey,3,True,Mumbai,False,3.8,Coupe,Comprehensive,258939.9
Ford,EcoSport,2022,97142,Electric,Automatic,Grey,2,False,Kolkata,False,4.3,SUV,None,635428.7
Maruti Suzuki,Swift,2014,184464,CNG,Automatic,Black,2,False,Delhi,False,2.3,Wagon,Third-Party,72330.4
Toyota,Innova,2008,107948,Petrol,Manual,Black,2,False,Chennai,False,3.9,SUV,Third-Party,733807.8
Audi,A4,2023,139085,CNG,Manual,White,1,True,Kolkata,False,4.6,Sedan,None,4429137.25
Audi,Q5,2010,19503,Electric,Automatic,Red,3,True,Ahmedabad,False,3.9,Coupe,Comprehensive,5267074.55
Tata,Harrier,2023,153112,Petrol,Manual,Silver,3,True,Bangalore,True,1.1,Convertible,Third-Party,1597033.2
Nissan,Terrano,2010,152570,CNG,Manual,White,1,False,Hyderabad,False,3.7,Convertible,Comprehensive,557114.5
Maruti Suzuki,Dzire,2006,10992,Diesel,Automatic,Silver,3,True,Chennai,False,1.8,SUV,None,50000.0
Ford,Fiesta,2010,19458,Petrol,Automatic,Grey,1,True,Kolkata,False,1.2,Sedan,Comprehensive,50000.0
Audi,A4,2021,172204,Diesel,Manual,Black,2,True,Kolkata,True,1.0,Coupe,Comprehensive,4244169.4
Toyota,Corolla,2006,195986,Petrol,Automatic,Red,1,True,Bangalore,False,4.5,Hatchback,Comprehensive,320602.1
BMW,3 Series,2014,191236,Electric,Automatic,Silver,3,True,Ahmedabad,True,1.2,SUV,Comprehensive,3391314.6
Maruti Suzuki,Dzire,2007,89600,Diesel,Manual,White,2,True,Chennai,False,2.2,Sedan,Comprehensive,50000.0
BMW,3 Series,2024,58019,CNG,Automatic,Blue,3,False,Mumbai,False,3.7,Sedan,None,3991297.15
Toyota,Innova,2017,189454,Electric,Automatic,Red,1,False,Hyderabad,False,3.9,SUV,Third-Party,1201581.9
Hyundai,Creta,2006,181404,Electric,Automatic,Silver,3,True,Chennai,False,5.0,Hatchback,Comprehensive,542789.4
Ford,EcoSport,2018,164589,Petrol,Manual,Red,1,False,Delhi,True,4.8,Coupe,Third-Party,455311.65
Nissan,Terrano,2019,108003,CNG,Manual,Black,1,True,Mumbai,False,3.9,Hatchback,Third-Party,1083799.55
Nissan,Magnite,2019,119460,Electric,Automatic,White,2,False,Pune,False,2.2,Hatchback,None,282081.0
Ford,EcoSport,2022,12237,Electric,Manual,Silver,2,False,Ahmedabad,False,3.0,Convertible,None,648164.45
Audi,A4,2015,176195,Diesel,Manual,Grey,2,False,Delhi,True,4.7,Sedan,Comprehensive,3973570.75
Ford,EcoSport,2017,181985,Electric,Automatic,Black,3,True,Ahmedabad,False,4.8,Hatchback,Third-Party,392702.25
Ford,EcoSport,2010,54112,Petrol,Manual,White,3,False,Ahmedabad,True,1.2,Coupe,None,50000.0
Toyota,Fortuner,2018,96146,Electric,Automatic,Silver,3,True,Bangalore,True,4.4,Coupe,Comprehensive,3155578.1
Toyota,Fortuner,2023,35882,Petrol,Manual,White,1,False,Ahmedabad,False,2.6,Wagon,Comprehensive,3424617.7
Hyundai,Verna,2017,21884,Electric,Manual,White,2,True,Ahmedabad,False,3.7,Wagon,Comprehensive,516717.4
Tata,Nexon,2020,196739,Petrol,Automatic,Black,3,True,Hyderabad,False,3.0,Coupe,Comprehensive,640489.15
Honda,Civic,2009,120825,Diesel,Automatic,Black,3,True,Bangalore,False,1.1,Sedan,None,50000.0
Tata,Nexon,2019,18955,Electric,Automatic,White,3,False,Ahmedabad,False,4.8,Convertible,Third-Party,597156.75
Toyota,Corolla,2011,158333,CNG,Automatic,Black,3,False,Ahmedabad,True,4.6,Wagon,None,426250.05000000005
Maruti Suzuki,Dzire,2011,102533,Petrol,Manual,Silver,3,True,Chennai,False,1.7,Wagon,Comprehensive,50000.0
Toyota,Corolla,2017,124652,Diesel,Manual,Silver,1,False,Hyderabad,True,1.0,SUV,Comprehensive,761302.2
Hyundai,Verna,2006,136594,Electric,Automatic,Grey,2,False,Chennai,False,2.4,SUV,Third-Party,50000.0
Mercedes,C-Class,2014,153035,Electric,Automatic,Blue,1,True,Pune,False,3.3,SUV,Comprehensive,4477044.75
Tata,Harrier,2009,66315,Diesel,Manual,White,2,True,Chennai,False,3.6,Coupe,None,910052.75
Maruti Suzuki,Dzire,2019,196409,Electric,Automatic,Red,2,False,Pune,False,4.1,Coupe,Comprehensive,320538.65
Mercedes,C-Class,2022,17031,Diesel,Automatic,Black,1,True,Hyderabad,False,1.9,Wagon,Third-Party,4897445.35
Tata,Harrier,2005,102574,Diesel,Automatic,Black,2,True,Chennai,True,2.8,Convertible,None,654613.9
Mercedes,C-Class,2001,79095,Electric,Automatic,Silver,2,False,Kolkata,True,1.4,Coupe,Comprehensive,3738135.75
Honda,Jazz,2014,94333,Electric,Manual,Silver,3,False,Mumbai,True,3.8,SUV,Third-Party,185850.05
Nissan,Terrano,2021,17660,Diesel,Manual,Blue,1,False,Kolkata,False,2.3,SUV,Third-Party,1127351.0
Ford,Fiesta,2007,30333,Electric,Automatic,White,3,True,Pune,False,2.6,Wagon,None,50000.0
Maruti Suzuki,Swift,2010,85623,Diesel,Manual,Black,1,False,Hyderabad,True,4.1,Convertible,Third-Party,50000.0
Audi,Q5,2012,115322,Electric,Manual,Red,2,False,Chennai,True,1.2,Convertible,Comprehensive,5282701.7
Hyundai,Verna,2017,151788,CNG,Manual,Silver,3,True,Pune,False,4.3,Hatchback,Third-Party,497231.80000000005
Tata,Altroz,2001,93449,Diesel,Automatic,Red,1,False,Hyderabad,True,4.6,Hatchback,Comprehensive,50000.0
BMW,3 Series,2004,84703,Petrol,Manual,White,2,False,Delhi,True,1.0,Coupe,Comprehensive,2937294.55
Tata,Nexon,2004,187636,Diesel,Manual,White,3,False,Pune,False,2.9,Coupe,None,50000.0
Hyundai,Creta,2006,138660,CNG,Manual,Red,1,True,Ahmedabad,False,2.9,SUV,Comprehensive,579201.0
BMW,3 Series,2014,173138,Petrol,Automatic,White,3,False,Delhi,False,4.1,Coupe,Third-Party,3474029.3
Maruti Suzuki,Swift,2020,149882,Diesel,Automatic,White,3,True,Chennai,False,1.3,Wagon,Third-Party,347517.7
Nissan,Kicks,2003,50219,Diesel,Manual,White,3,False,Hyderabad,True,1.3,Convertible,Third-Party,50000.0
Maruti Suzuki,Swift,2017,116045,Electric,Automatic,Blue,2,False,Mumbai,False,3.4,Sedan,None,232593.25
Hyundai,Creta,2000,81415,Diesel,Automatic,Blue,3,True,Bangalore,False,2.4,SUV,Third-Party,307787.75
Honda,Civic,2003,71463,Electric,Automatic,White,3,True,Mumbai,True,1.8,Sedan,None,50000.0
Mercedes,C-Class,2004,69925,Electric,Manual,Blue,2,True,Ahmedabad,True,1.3,Coupe,None,3909511.25
Toyota,Fortuner,2019,58195,Diesel,Automatic,White,3,True,Ahmedabad,False,4.4,Convertible,None,3211270.75
Honda,Civic,2009,44700,Electric,Automatic,Black,2,True,Mumbai,True,2.1,Wagon,None,50000.0
Hyundai,Creta,2008,44342,Diesel,Manual,Silver,2,False,Bangalore,True,1.6,Hatchback,Third-Party,643348.7
BMW,3 Series,2015,118668,Diesel,Automatic,Grey,2,True,Kolkata,True,1.9,Convertible,Third-Party,3452199.8
Tata,Nexon,2002,81289,Diesel,Automatic,Grey,2,True,Bangalore,True,3.7,SUV,None,50000.0
Toyota,Innova,2011,174910,Petrol,Manual,Blue,2,False,Hyderabad,True,2.9,Hatchback,None,823763.5
BMW,3 Series,2023,48840,Petrol,Automatic,Silver,2,False,Mumbai,True,2.8,Wagon,Comprehensive,3892674.0
Mercedes,C-Class,2010,36142,Diesel,Manual,Red,3,True,Pune,False,4.9,Convertible,None,4264578.7
Hyundai,Creta,2024,81482,Diesel,Automatic,Grey,3,True,Mumbai,True,4.5,Sedan,None,1457777.7
Ford,Endeavour,2020,141381,Petrol,Automatic,Red,3,False,Mumbai,False,2.7,Hatchback,None,2778792.85
Honda,Jazz,2009,152565,Diesel,Automatic,Blue,3,True,Bangalore,True,2.3,Convertible,None,50000.0
BMW,M3,2019,19035,Electric,Manual,Silver,3,False,Delhi,False,3.1,Coupe,Comprehensive,7247144.75
Maruti Suzuki,Dzire,2008,5190,CNG,Manual,Black,2,True,Pune,False,4.2,Hatchback,Third-Party,50000.0
Toyota,Fortuner,2004,183889,CNG,Automatic,Black,3,True,Mumbai,False,4.1,Wagon,Comprehensive,2492416.65
Honda,City,2001,179422,Electric,Automatic,Red,1,True,Kolkata,False,1.5,Wagon,Comprehensive,50000.0
Nissan,Kicks,2006,181866,CNG,Manual,Grey,1,True,Kolkata,True,4.0,Hatchback,None,222720.09999999998
BMW,3 Series,2018,27981,CNG,Automatic,Black,1,False,Chennai,False,4.3,Convertible,Comprehensive,3675802.85
Maruti Suzuki,Swift,2022,45659,Diesel,Automatic,Grey,1,False,Bangalore,True,4.0,Wagon,None,473151.15
BMW,X5,2007,76821,Petrol,Manual,Grey,1,True,Pune,True,2.6,Coupe,None,7088476.85
Nissan,Magnite,2004,62268,Petrol,Automatic,Red,2,True,Chennai,True,4.1,Sedan,Third-Party,50000.0
Ford,Endeavour,2002,73506,Petrol,Manual,Silver,2,True,Bangalore,True,4.4,SUV,Third-Party,1858974.1
Maruti Suzuki,Dzire,2007,157062,Diesel,Automatic,Silver,1,True,Ahmedabad,True,2.8,Hatchback,Comprehensive,50000.0
Audi,A4,2010,112798,CNG,Manual,Silver,2,True,Chennai,True,2.9,Convertible,Comprehensive,3703080.3
Ford,Fiesta,2007,9279,Petrol,Automatic,Silver,3,True,Kolkata,True,1.4,Convertible,None,50000.0
Audi,Q5,2001,133669,Petrol,Automatic,Blue,1,True,Mumbai,True,3.8,Coupe,Comprehensive,4829949.65
Nissan,Magnite,2016,5845,Diesel,Automatic,White,1,False,Chennai,True,2.5,Convertible,Comprehensive,129123.25
